"Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name","Segment","Country","City","State","Postal Code","Region","Product ID","Category","Sub-Category","Product Name","Sales","Quantity","Discount","Profit"
"CA-2019-138527","2019-09-12","2019-09-17","Standard Class","BN-11470","Brad Norvell","Corporate","United States","Cary","North Carolina","27511","South","TEC-AC-10002399","Technology","Accessories","SanDisk Cruzer 32 GB USB Flash Drive","15.216","1","0.2","2.2824"
"US-2019-119081","2019-09-12","2019-09-19","Standard Class","TA-21385","Tom Ashbrook","Home Office","United States","Olathe","Kansas","66062","Central","OFF-BI-10004519","Office Supplies","Binders","GBC DocuBind P100 Manual Binding Machine","331.96","2","0.0","149.382"
"CA-2019-116246","2019-09-12","2019-09-17","Second Class","LW-17215","Luke Weiss","Consumer","United States","New York City","New York","10035","East","FUR-CH-10002024","Furniture","Chairs","HON 5400 Series Task Chairs for Big and Tall","3785.292","6","0.1","420.588"
"US-2019-119081","2019-09-12","2019-09-19","Standard Class","TA-21385","Tom Ashbrook","Home Office","United States","Olathe","Kansas","66062","Central","FUR-FU-10003464","Furniture","Furnishings","Seth Thomas 8 1/2"" Cubicle Clock","40.56","2","0.0","12.9792"
"US-2019-119081","2019-09-12","2019-09-19","Standard Class","TA-21385","Tom Ashbrook","Home Office","United States","Olathe","Kansas","66062","Central","TEC-AC-10001542","Technology","Accessories","SanDisk Cruzer 16 GB USB Flash Drive","57.4","5","0.0","10.906"
"US-2019-119081","2019-09-12","2019-09-19","Standard Class","TA-21385","Tom Ashbrook","Home Office","United States","Olathe","Kansas","66062","Central","OFF-SU-10000157","Office Supplies","Supplies","Compact Automatic Electric Letter Opener","357.93","3","0.0","7.1586"
"CA-2019-101476","2019-09-12","2019-09-13","First Class","SD-20485","Shirley Daniels","Home Office","United States","New Rochelle","New York","10801","East","TEC-MA-10000029","Technology","Machines","Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner","69.99","1","0.0","30.0957"
"CA-2019-138527","2019-09-12","2019-09-17","Standard Class","BN-11470","Brad Norvell","Corporate","United States","Cary","North Carolina","27511","South","OFF-AP-10001469","Office Supplies","Appliances","Fellowes 8 Outlet Superior Workstation Surge Protector","166.84","5","0.2","18.7695"
"CA-2019-103702","2019-09-12","2019-09-17","Standard Class","AF-10885","Art Foster","Consumer","United States","Fairfield","Ohio","45014","East","OFF-BI-10002429","Office Supplies","Binders","Premier Elliptical Ring Binder, Black","63.924","7","0.7","-46.8776"
"CA-2019-138527","2019-09-12","2019-09-17","Standard Class","BN-11470","Brad Norvell","Corporate","United States","Cary","North Carolina","27511","South","OFF-PA-10001800","Office Supplies","Paper","Xerox 220","10.368","2","0.2","3.6288"
"US-2019-150924","2019-09-12","2019-09-16","Second Class","PT-19090","Pete Takahito","Consumer","United States","Houston","Texas","77070","Central","OFF-BI-10004040","Office Supplies","Binders","Wilson Jones Impact Binders","5.18","5","0.8","-8.029"
"CA-2019-142769","2019-09-13","2019-09-13","Same Day","RP-19390","Resi Pölking","Consumer","United States","Seattle","Washington","98103","West","OFF-SU-10001574","Office Supplies","Supplies","Acme Value Line Scissors","7.3","2","0.0","2.19"
"CA-2019-140039","2019-09-13","2019-09-17","Standard Class","ON-18715","Odella Nelson","Corporate","United States","Tempe","Arizona","85281","West","OFF-ST-10001034","Office Supplies","Storage","Eldon File Chest Portable File","79.4","5","0.2","5.955"
"CA-2019-126277","2019-09-13","2019-09-18","Second Class","LH-16900","Lena Hernandez","Consumer","United States","Columbus","Ohio","43229","East","OFF-BI-10004022","Office Supplies","Binders","Acco Suede Grain Vinyl Round Ring Binder","2.502","3","0.7","-2.0016"
"CA-2019-142769","2019-09-13","2019-09-13","Same Day","RP-19390","Resi Pölking","Consumer","United States","Seattle","Washington","98103","West","TEC-AC-10001606","Technology","Accessories","Logitech Wireless Performance Mouse MX for PC and Mac","199.98","2","0.0","75.9924"
"CA-2019-132962","2019-09-13","2019-09-16","First Class","JM-15535","Jessica Myrick","Consumer","United States","Philadelphia","Pennsylvania","19143","East","TEC-AC-10004353","Technology","Accessories","Hypercom P1300 Pinpad","252.0","5","1.5","53.55"
"CA-2019-132962","2019-09-13","2019-09-16","First Class","JM-15535","Jessica Myrick","Consumer","United States","Philadelphia","Pennsylvania","19143","East","OFF-PA-10003543","Office Supplies","Paper","Xerox 1985","15.552","3","0.2","5.4432"
"CA-2019-113859","2019-09-13","2019-09-17","Standard Class","BC-11125","Becky Castell","Home Office","United States","Odessa","Texas","79762","Central","FUR-CH-10004698","Furniture","Chairs","Padded Folding Chairs, Black, 4/Carton","340.116","6","0.3","-9.7176"
"CA-2019-142769","2019-09-13","2019-09-13","Same Day","RP-19390","Resi Pölking","Consumer","United States","Seattle","Washington","98103","West","TEC-AC-10003399","Technology","Accessories","Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive","144.96","4","0.0","60.8832"
"CA-2019-142769","2019-09-13","2019-09-13","Same Day","RP-19390","Resi Pölking","Consumer","United States","Seattle","Washington","98103","West","FUR-FU-10001918","Furniture","Furnishings","C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings","14.19","3","0.0","5.5341"
"CA-2019-142769","2019-09-13","2019-09-13","Same Day","RP-19390","Resi Pölking","Consumer","United States","Seattle","Washington","98103","West","OFF-FA-10000840","Office Supplies","Fasteners","OIC Thumb-Tacks","5.7","5","0.0","2.679"
"CA-2019-145212","2019-09-13","2019-09-19","Standard Class","DC-12850","Dan Campbell","Consumer","United States","New York City","New York","10011","East","OFF-AR-10002833","Office Supplies","Art","Newell 322","5.46","3","0.0","1.4742"
"CA-2019-142769","2019-09-13","2019-09-13","Same Day","RP-19390","Resi Pölking","Consumer","United States","Seattle","Washington","98103","West","","Office Supplies","Paper","Xerox 1942","48.94","1","0.0","24.47"
"CA-2019-142769","2019-09-13","2019-09-13","Same Day","RP-19390","Resi Pölking","Consumer","United States","Seattle","Washington","98103","West","TEC-AC-10000865","Technology","Accessories","WD My Passport Ultra 500GB Portable External Hard Drive","118.0","2","0.0","20.06"
"US-2019-156216","2019-09-13","2019-09-17","Standard Class","EA-14035","Erin Ashbrook","Corporate","United States","Charlotte","North Carolina","28205","South","OFF-BI-10001679","Office Supplies","Binders","GBC Instant Index System for Binding Systems","18.648","7","0.7","-12.432"
"CA-2019-142769","2019-09-13","2019-09-13","Same Day","RP-19390","Resi Pölking","Consumer","United States","Seattle","Washington","98103","West","OFF-AP-10004785","Office Supplies","Appliances","Holmes Replacement Filter for HEPA Air Cleaner, Medium Room","22.66","2","0.0","9.7438"
"US-2019-100853","2019-09-14","2019-09-19","Standard Class","JB-15400","Jennifer Braxton","Corporate","United States","Chicago","Illinois","60623","Central","OFF-AP-10000891","Office Supplies","Appliances","Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center","52.448","2","0.8","-131.12"
"CA-2019-160766","2019-09-14","2019-09-14","Same Day","DM-13015","Darrin Martin","Consumer","United States","New York City","New York","10009","East","OFF-EN-10001099","Office Supplies","Envelopes","Staple envelope","68.46","7","0.0","31.4916"
"US-2019-100853","2019-09-14","2019-09-19","Standard Class","JB-15400","Jennifer Braxton","Corporate","United States","Chicago","Illinois","60623","Central","OFF-LA-10003148","Office Supplies","Labels","Avery 51","20.16","4","0.2","6.552"
"CA-2019-160766","2019-09-14","2019-09-14","Same Day","DM-13015","Darrin Martin","Consumer","United States","New York City","New York","10009","East","OFF-PA-10000213","Office Supplies","Paper","Xerox 198","44.82","9","0.0","21.0654"
"CA-2019-160766","2019-09-14","2019-09-14","Same Day","DM-13015","Darrin Martin","Consumer","United States","New York City","New York","10009","East","FUR-TA-10001039","Furniture","Tables","KI Adjustable-Height Table","464.292","9","0.4","-108.3348"
"CA-2019-160766","2019-09-14","2019-09-14","Same Day","DM-13015","Darrin Martin","Consumer","United States","New York City","New York","10009","East","TEC-PH-10000526","Technology","Phones","Vtech CS6719","287.97","3","0.0","80.6316"
"CA-2019-160766","2019-09-14","2019-09-14","Same Day","DM-13015","Darrin Martin","Consumer","United States","New York City","New York","10009","East","TEC-MA-10003979","Technology","Machines","Ativa V4110MDD Micro-Cut Shredder","","4","0.0","1371.9804"
"CA-2019-159184","2019-09-14","2019-09-19","Standard Class","JC-15775","John Castell","Consumer","United States","Macon","Georgia","31204","South","FUR-FU-10002878","Furniture","Furnishings","Seth Thomas 14"" Day/Date Wall Clock","142.4","5","0.0","52.688"
"US-2019-127635","2019-09-14","2019-09-18","Second Class","SC-20260","Scott Cohen","Corporate","United States","Corpus Christi","Texas","78415","Central","OFF-BI-10001721","Office Supplies","Binders","Trimflex Flexible Post Binders","8.552","2","0.8","-13.6832"
"CA-2019-160766","2019-09-14","2019-09-14","Same Day","DM-13015","Darrin Martin","Consumer","United States","New York City","New York","10009","East","TEC-PH-10001536","Technology","Phones","Spigen Samsung Galaxy S5 Case Wallet","16.99","0","0.0","4.4174"
"US-2019-127635","2019-09-14","2019-09-18","Second Class","SC-20260","Scott Cohen","Corporate","United States","Corpus Christi","Texas","78415","Central","OFF-PA-10004610","Office Supplies","Paper","Xerox 1900","6.848","2","0.2","2.14"
"CA-2019-113362","2019-09-14","2019-09-19","Standard Class","AJ-10960","Astrea Jones","Consumer","United States","Rochester","New York","14609","East","OFF-ST-10001809","Office Supplies","Storage","Fellowes Officeware Wire Shelving","449.15","5","0.0","8.983"
"CA-2019-159184","2019-09-14","2019-09-19","Standard Class","JC-15775","John Castell","Consumer","United States","Macon","Georgia","31204","South","OFF-BI-10001890","Office Supplies","Binders","Avery Poly Binder Pockets","7.16","2","0.0","3.4368"
"CA-2019-145576","2019-09-14","2019-09-18","Second Class","CA-12775","Cynthia Arntzen","Consumer","United States","Tampa","Florida","33614","South","FUR-FU-10004020","Furniture","Furnishings","Advantus Panel Wall Acrylic Frame","13.128","3","0.2","3.7743"
"US-2019-127635","2019-09-14","2019-09-18","Second Class","SC-20260","Scott Cohen","Corporate","United States","Corpus Christi","Texas","78415","Central","FUR-FU-10000550","Furniture","Furnishings","Stacking Trays by OIC","9.96","5","0.6","-6.723"
"CA-2019-113362","2019-09-14","2019-09-19","Standard Class","AJ-10960","Astrea Jones","Consumer","United States","Rochester","New York","14609","East","OFF-EN-10003845","Office Supplies","Envelopes","Colored Envelopes","11.07","3","0.0","5.0922"
"CA-2019-145576","2019-09-14","2019-09-18","Second Class","CA-12775","Cynthia Arntzen","Consumer","United States","Tampa","Florida","33614","South","OFF-AP-10003914","Office Supplies","Appliances","Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts","13.0","5","0.2","1.3"
"US-2019-127635","2019-09-14","2019-09-18","Second Class","SC-20260","Scott Cohen","Corporate","United States","Corpus Christi","Texas","78415","Central","OFF-FA-10000053","Office Supplies","Fasteners","Revere Boxed Rubber Bands by Revere","6.048","4","0.2","-1.3608"
"CA-2019-160766","2019-09-14","2019-09-14","Same Day","DM-13015","Darrin Martin","Consumer","United States","New York City","New York","10009","East","OFF-AP-10002945","Office Supplies","Appliances","Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room","601.3","-2","0.0","198.429"
"CA-2019-149594","2019-09-15","2019-09-19","Standard Class","MF-18250","Monica Federle","Corporate","United States","Philadelphia","Pennsylvania","19120","East","FUR-FU-10000222","Furniture","Furnishings","Seth Thomas 16"" Steel Case Clock","103.936","4","0.2","16.8896"
"CA-2019-138100","2019-09-15","2019-09-20","Standard Class","AA-10315","Alex Avila","Consumer","United States","New York City","New York","10011","East","OFF-PA-10000349","Office Supplies","Paper","Easy-staple paper","14.94","3","0.0","7.0218"
"CA-2019-138100","2019-09-15","2019-09-20","Standard Class","AA-10315","Alex Avila","Consumer","United States","New York City","New York","10011","East","FUR-FU-10002456","Furniture","Furnishings","Master Caster Door Stop, Large Neon Orange","14.56","2","0.0","6.2608"
"CA-2019-141152","2019-09-16","2019-09-19","First Class","RF-19345","Randy Ferguson","Corporate","United States","New York City","New York","10024","East","OFF-BI-10002931","Office Supplies","Binders","Avery Trapezoid Extra Heavy Duty 4"" Binders","33.552","1","0.2","12.582"
"CA-2019-103940","2019-09-17","2019-09-21","Standard Class","BN-11515","Bradley Nguyen","Consumer","United States","Seattle","Washington","98103","West","OFF-ST-10000943","Office Supplies","Storage","Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black","57.93","3","0.0","16.2204"
"CA-2019-131947","2019-09-17","2019-09-22","Standard Class","JA-15970","Joseph Airdo","Consumer","United States","Springfield","Oregon","97477","West","OFF-AR-10001473","Office Supplies","Art","Newell 313","5.248","2","0.2","0.4592"
"CA-2019-103940","2019-09-17","2019-09-21","Standard Class","BN-11515","Bradley Nguyen","Consumer","United States","Seattle","Washington","98103","West","OFF-ST-10004963","Office Supplies","Storage","Eldon Gobal File Keepers","30.28","2","0.0","1.2112"
"CA-2019-103940","2019-09-17","2019-09-21","Standard Class","BN-11515","Bradley Nguyen","Consumer","United States","Seattle","Washington","98103","West","OFF-BI-10002735","Office Supplies","Binders","GBC Prestige Therm-A-Bind Covers","137.24","5","0.2","46.3185"
"CA-2019-103940","2019-09-17","2019-09-21","Standard Class","BN-11515","Bradley Nguyen","Consumer","United States","Seattle","Washington","98103","West","FUR-FU-10004671","Furniture","Furnishings","Executive Impressions 12"" Wall Clock","35.34","2","0.0","13.4292"
"CA-2019-131947","2019-09-17","2019-09-22","Standard Class","JA-15970","Joseph Airdo","Consumer","United States","Springfield","Oregon","97477","West","TEC-AC-10004633","Technology","Accessories","Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack","55.92","10","0.2","16.776"
"US-2019-158638","2019-09-17","2019-09-21","Standard Class","AG-10765","Anthony Garverick","Home Office","United States","Philadelphia","Pennsylvania","19120","East","OFF-BI-10003712","Office Supplies","Binders","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue","5.892","4","0.7","-4.1244"
"US-2019-117170","2019-09-17","2019-09-24","Standard Class","KT-16465","Kean Takahito","Consumer","United States","Raleigh","North Carolina","27604","South","OFF-PA-10000682","Office Supplies","Paper","Xerox 1924","4.624","1","0.2","1.6762"
"CA-2019-131947","2019-09-17","2019-09-22","Standard Class","JA-15970","Joseph Airdo","Consumer","United States","Springfield","Oregon","97477","West","TEC-MA-10004086","Technology","Machines","Plantronics Single Ear Headset","29.925","5","0.7","-21.945"
"US-2019-117170","2019-09-17","2019-09-24","Standard Class","KT-16465","Kean Takahito","Consumer","United States","Raleigh","North Carolina","27604","South","TEC-AC-10001109","Technology","Accessories","Logitech Trackman Marble Mouse","47.984","2","0.2","13.1956"
"CA-2019-131947","2019-09-17","2019-09-22","Standard Class","JA-15970","Joseph Airdo","Consumer","United States","Springfield","Oregon","97477","West","OFF-PA-10000246","Office Supplies","Paper","Riverleaf Stik-Withit Designer Note Cubes","40.24","5","0.2","13.078"
"CA-2019-131947","2019-09-17","2019-09-22","Standard Class","JA-15970","Joseph Airdo","Consumer","United States","Springfield","Oregon","97477","West","OFF-AR-10000411","Office Supplies","Art","Boston 16701 Slimline Battery Pencil Sharpener","38.256","3","0.2","4.782"
"CA-2019-112851","2019-09-17","2019-09-21","Standard Class","NR-18550","Nick Radford","Consumer","United States","Chula Vista","California","91911","West","OFF-EN-10001453","Office Supplies","Envelopes","Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box","182.94","3","0.0","85.9818"
"CA-2019-131947","2019-09-17","2019-09-22","Standard Class","JA-15970","Joseph Airdo","Consumer","United States","Springfield","Oregon","97477","West","OFF-PA-10003039","Office Supplies","Paper","Xerox 1960","148.704","6","0.2","46.47"
"CA-2019-132787","2019-09-19","2019-09-23","Standard Class","MC-18130","Mike Caudle","Corporate","United States","Seattle","Washington","98115","West","OFF-ST-10001321","Office Supplies","Storage","Decoflex Hanging Personal Folder File, Blue","92.52","6","0.0","24.9804"
"CA-2019-168130","2019-09-19","2019-09-19","Same Day","BS-11365","Bill Shonely","Corporate","United States","New York City","New York","10011","East","FUR-CH-10000988","Furniture","Chairs","Hon Olson Stacker Stools","887.103","7","0.1","177.4206"
"CA-2019-127299","2019-09-19","2019-09-24","Standard Class","JL-15835","John Lee","Consumer","United States","Charlotte","North Carolina","28205","South","OFF-ST-10003722","Office Supplies","Storage","Project Tote Personal File","","6","0.2","7.5762"
"US-2019-106992","2019-09-19","2019-09-21","Second Class","SB-20290","Sean Braxton","Corporate","United States","Houston","Texas","77036","Central","TEC-MA-10003353","Technology","Machines","Xerox WorkCentre 6505DN Laser Multifunction Printer","2519.958","7","0.4","-251.9958"
"CA-2019-127299","2019-09-19","2019-09-24","Standard Class","JL-15835","John Lee","Consumer","United States","Charlotte","North Carolina","28205","South","TEC-MA-10001127","Technology","Machines","HP Designjet T520 Inkjet Large Format Printer - 24"" Color","2624.985","3","0.5","-944.9946"
"CA-2019-159849","2019-09-19","2019-09-19","Same Day","JK-15640","Jim Kriz","Home Office","United States","San Francisco","California","94110","West","OFF-FA-10000053","Office Supplies","Fasteners","Revere Boxed Rubber Bands by Revere","5.67","3","0.0","0.1134"
"CA-2019-156601","2019-09-19","2019-09-24","Standard Class","FA-14230","Frank Atkinson","Corporate","United States","Long Beach","California","90805","West","OFF-FA-10000624","Office Supplies","Fasteners","OIC Binder Clips","7.16","2","0.0","3.58"
"CA-2019-138177","2019-09-19","2019-09-24","Standard Class","ND-18460","Neil Ducich","Corporate","United States","Chandler","Arizona","85224","West","FUR-TA-10004607","Furniture","Tables","Hon 2111 Invitation Series Straight Table","73.915","1","0.5","-45.8273"
"US-2019-106992","2019-09-19","2019-09-21","Second Class","SB-20290","Sean Braxton","Corporate","United States","Houston","Texas","77036","Central","TEC-MA-10000822","Technology","Machines","Lexmark MX611dhe Monochrome Laser Printer","3059.982","3","0.4","-509.997"
"CA-2019-120411","2019-09-20","2019-09-23","First Class","SB-20185","Sarah Brown","Consumer","United States","Chicago","Illinois","60653","Central","TEC-PH-10002185","Technology","Phones","QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3","11.12","2","0.2","3.475"
"CA-2019-125997","2019-09-20","2019-09-23","First Class","MW-18220","Mitch Webber","Consumer","United States","New York City","New York","10011","East","FUR-BO-10002213","Furniture","Bookcases","DMI Eclipse Executive Suite Bookcases","801.568","2","0.2","-10.0196"
"CA-2019-166744","2019-09-20","2019-09-24","Standard Class","DN-13690","Duane Noonan","Consumer","United States","Columbia","Maryland","21044","East","FUR-FU-10004952","Furniture","Furnishings","C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx","164.22","3","0.0","50.9082"
"CA-2019-125997","2019-09-20","2019-09-23","First Class","MW-18220","Mitch Webber","Consumer","United States","New York City","New York","10011","East","OFF-AP-10003842","Office Supplies","Appliances","Euro-Pro Shark Turbo Vacuum","30.98","1","0.0","8.0548"
"CA-2019-126480","2019-09-20","2019-09-24","Standard Class","HG-14965","Henry Goldwyn","Corporate","United States","San Diego","California","92024","West","OFF-PA-10004610","Office Supplies","Paper","Xerox 1900","8.56","2","0.0","3.852"
"CA-2019-125997","2019-09-20","2019-09-23","First Class","MW-18220","Mitch Webber","Consumer","United States","New York City","New York","10011","East","TEC-PH-10003072","Technology","Phones","Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System","1349.91","9","1.5","661.4559"
"US-2019-134614","2019-09-20","2019-09-25","Standard Class","PF-19165","Philip Fox","Consumer","United States","Bloomington","Illinois","61701","Central","FUR-TA-10004534","Furniture","Tables","Bevis 44 x 96 Conference Tables","617.7","6","0.5","-407.682"
"CA-2019-120411","2019-09-20","2019-09-23","First Class","SB-20185","Sarah Brown","Consumer","United States","Chicago","Illinois","60653","Central","FUR-BO-10004218","Furniture","Bookcases","Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order","493.43","5","0.3","-70.49"
"CA-2019-151953","2019-09-20","2019-09-25","Standard Class","DB-13555","Dorothy Badders","Corporate","United States","Jacksonville","Florida","32216","South","OFF-AR-10003469","Office Supplies","Art","Nontoxic Chalk","2.816","2","0.2","0.9856"
"CA-2019-166744","2019-09-20","2019-09-24","Standard Class","DN-13690","Duane Noonan","Consumer","United States","Columbia","Maryland","21044","East","FUR-BO-10001337","Furniture","Bookcases","O'Sullivan Living Dimensions 2-Shelf Bookcases","362.94","3","0.0","36.294"
"CA-2019-156433","2019-09-20","2019-09-26","Standard Class","ES-14020","Erica Smith","Consumer","United States","San Francisco","California","94110","West","OFF-LA-10001569","Office Supplies","Labels","Avery 499","9.96","2","0.0","4.5816"
"CA-2019-156433","2019-09-20","2019-09-26","Standard Class","ES-14020","Erica Smith","Consumer","United States","San Francisco","California","94110","West","OFF-PA-10003724","Office Supplies","Paper","Wirebound Message Book, 4 per Page","21.72","4","0.0","10.6428"
"CA-2019-166744","2019-09-20","2019-09-24","Standard Class","DN-13690","Duane Noonan","Consumer","United States","Columbia","Maryland","21044","East","TEC-AC-10003628","Technology","Accessories","Logitech 910-002974 M325 Wireless Mouse for Web Scrolling","59.98","2","0.0","26.3912"
"CA-2019-125997","2019-09-20","2019-09-23","First Class","MW-18220","Mitch Webber","Consumer","United States","New York City","New York","10011","East","FUR-CH-10001394","Furniture","Chairs","Global Leather Executive Chair","631.782","2","0.1","140.396"
"CA-2019-125997","2019-09-20","2019-09-23","First Class","MW-18220","Mitch Webber","Consumer","United States","New York City","New York","10011","East","OFF-LA-10002762","Office Supplies","Labels","Avery 485","75.18","6","0.0","35.3346"
"CA-2019-125997","2019-09-20","2019-09-23","First Class","MW-18220","Mitch Webber","Consumer","United States","New York City","New York","10011","East","TEC-PH-10003484","Technology","Phones","Ooma Telo VoIP Home Phone System","629.95","5","0.0","157.4875"
"CA-2019-133704","2019-09-20","2019-09-26","Standard Class","MA-17995","Michelle Arnett","Home Office","United States","Los Angeles","California","90004","West","OFF-AP-10001366","Office Supplies","Appliances","Staple holder","43.92","4","0.0","11.8584"
"CA-2019-133704","2019-09-20","2019-09-26","Standard Class","MA-17995","Michelle Arnett","Home Office","United States","Los Angeles","California","90004","West","OFF-BI-10001636","Office Supplies","Binders","Ibico Plastic and Wire Spiral Binding Combs","20.232","3","0.2","6.5754"
"CA-2019-125514","2019-09-21","2019-09-22","First Class","BM-11650","Brian Moss","Corporate","United States","Omaha","Nebraska","68104","Central","OFF-PA-10000029","Office Supplies","Paper","Xerox 224","6.48","1","0.0","3.1104"
"US-2019-135972","2019-09-21","2019-09-23","Second Class","JG-15115","Jack Garza","Consumer","United States","Des Moines","Washington","98198","West","TEC-PH-10003012","Technology","Phones","Nortel Meridian M3904 Professional Digital phone","246.384","2","0.2","27.7182"
"CA-2019-153969","2019-09-21","2019-09-25","Standard Class","HF-14995","Herbert Flentye","Consumer","United States","San Francisco","California","94109","West","OFF-EN-10001539","Office Supplies","Envelopes","Staple envelope","15.56","2","0.0","7.3132"
"CA-2019-124513","2019-09-21","2019-09-25","Standard Class","SL-20155","Sara Luxemburg","Home Office","United States","New York City","New York","10011","East","OFF-AR-10002956","Office Supplies","Art","Boston 16801 Nautilus Battery Pencil Sharpener","66.03","3","0.0","17.1678"
"CA-2019-125514","2019-09-21","2019-09-22","First Class","BM-11650","Brian Moss","Corporate","United States","Omaha","Nebraska","68104","Central","OFF-AP-10000358","Office Supplies","Appliances","Fellowes Basic Home/Office Series Surge Protectors","25.96","2","0.0","7.5284"
"CA-2019-168823","2019-09-21","2019-09-24","First Class","MA-17560","Matt Abelman","Home Office","United States","Philadelphia","Pennsylvania","19143","East","OFF-PA-10004000","Office Supplies","Paper","While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle","11.352","3","0.2","4.1151"
"CA-2019-125514","2019-09-21","2019-09-22","First Class","BM-11650","Brian Moss","Corporate","United States","Omaha","Nebraska","68104","Central","OFF-AP-10003281","Office Supplies","Appliances","Acco 6 Outlet Guardian Standard Surge Suppressor","36.27","3","0.0","10.881"
"CA-2019-168823","2019-09-21","2019-09-24","First Class","MA-17560","Matt Abelman","Home Office","United States","Philadelphia","Pennsylvania","19143","East","OFF-LA-10004425","Office Supplies","Labels","Staple-on labels","20.808","9","0.2","7.0227"
"US-2019-135972","2019-09-21","2019-09-23","Second Class","JG-15115","Jack Garza","Consumer","United States","Des Moines","Washington","98198","West","TEC-CO-10002313","Technology","Copiers","Canon PC1080F Personal Copier","1799.97","3","0.0","701.9883"
"CA-2019-153969","2019-09-21","2019-09-25","Standard Class","HF-14995","Herbert Flentye","Consumer","United States","San Francisco","California","94109","West","OFF-PA-10000327","Office Supplies","Paper","Xerox 1971","38.52","9","0.0","17.334"
"CA-2019-153969","2019-09-21","2019-09-25","Standard Class","HF-14995","Herbert Flentye","Consumer","United States","San Francisco","California","94109","West","OFF-AR-10001615","Office Supplies","Art","Newell 34","59.52","3","0.0","15.4752"
"CA-2019-153969","2019-09-21","2019-09-25","Standard Class","HF-14995","Herbert Flentye","Consumer","United States","San Francisco","California","94109","West","OFF-PA-10002246","Office Supplies","Paper","Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book","19.35","3","0.0","9.4815"
"CA-2019-153969","2019-09-21","2019-09-25","Standard Class","HF-14995","Herbert Flentye","Consumer","United States","San Francisco","California","94109","West","OFF-EN-10004483","Office Supplies","Envelopes","#10 White Business Envelopes,4 1/8 x 9 1/2","78.35","5","0.0","36.8245"
"CA-2019-153969","2019-09-21","2019-09-25","Standard Class","HF-14995","Herbert Flentye","Consumer","United States","San Francisco","California","94109","West","TEC-PH-10001299","Technology","Phones","Polycom CX300 Desktop Phone USB VoIP phone","239.984","2","0.2","23.9984"
"CA-2019-117478","2019-09-21","2019-09-24","First Class","LH-16750","Larry Hughes","Consumer","United States","Philadelphia","Pennsylvania","19140","East","OFF-BI-10000050","Office Supplies","Binders","Angle-D Binders with Locking Rings, Label Holders","6.57","3","0.7","-5.037"
"US-2019-166310","2019-09-21","2019-09-23","First Class","JS-15940","Joni Sundaresam","Home Office","United States","Garland","Texas","75043","Central","FUR-FU-10001546","Furniture","Furnishings","Dana Swing-Arm Lamps","8.544","2","0.6","-7.476"
"CA-2019-158225","2019-09-22","2019-09-28","Standard Class","SE-20110","Sanjit Engle","Consumer","United States","San Jose","California","95123","West","OFF-ST-10000675","Office Supplies","Storage","File Shuttle II and Handi-File, Black","169.45","5","0.0","42.3625"
"CA-2019-158225","2019-09-22","2019-09-28","Standard Class","SE-20110","Sanjit Engle","Consumer","United States","San Jose","California","95123","West","OFF-ST-10002301","Office Supplies","Storage","Tennsco Commercial Shelving","40.68","2","0.0","0.4068"
"CA-2019-103191","2019-09-22","2019-09-27","Standard Class","VG-21805","Vivek Grady","Corporate","United States","Chicago","Illinois","60653","Central","OFF-ST-10002574","Office Supplies","Storage","SAFCO Commercial Wire Shelving, Black","331.536","3","0.2","-82.884"
"CA-2019-156160","2019-09-22","2019-09-29","Standard Class","AS-10090","Adam Shillingsburg","Consumer","United States","New York City","New York","10035","East","FUR-CH-10004983","Furniture","Chairs","Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms","579.528","4","0.1","83.7096"
"CA-2019-156160","2019-09-22","2019-09-29","Standard Class","AS-10090","Adam Shillingsburg","Consumer","United States","New York City","New York","10035","East","OFF-AR-10003876","Office Supplies","Art","Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink","13.04","4","0.0","5.7376"
"CA-2019-127488","2019-09-22","2019-09-24","Second Class","MS-17365","Maribeth Schnelling","Consumer","United States","Boca Raton","Florida","33433","South","OFF-LA-10001613","Office Supplies","Labels","Avery File Folder Labels","4.608","2","0.2","1.6704"
