"Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name","Segment","Country","City","State","Postal Code","Region","Product ID","Category","Sub-Category","Product Name","Sales","Quantity","Discount","Profit"
"CA-2021-137848","2021-01-14","2021-01-20","Standard Class","WB-21850","William Brown","Consumer","United States","New York City","New York","10011.0","East","OFF-EN-10001137","Office Supplies","Envelopes","#10 Gummed Flap White Envelopes, 100/Box","16.52","4.0","0.0","7.5992"
"CA-2021-137848","2021-01-14","2021-01-20","Standard Class","WB-21850","William Brown","Consumer","United States","New York City","New York","10011.0","East","OFF-PA-10004285","Office Supplies","Paper","Xerox 1959","60.12","9.0","0.0","28.8576"
"CA-2021-121755","2021-01-15","2021-01-19","Second Class","EH-13945","Eric Hoffmann","Consumer","United States","Los Angeles","California","90049.0","West","OFF-BI-10001634","Office Supplies","Binders","Wilson Jones Active Use Binders","11.648","2.0","0.2","4.2224"
"CA-2021-121755","2021-01-15","2021-01-19","Second Class","EH-13945","Eric Hoffmann","Consumer","United States","Los Angeles","California","90049.0","West","TEC-AC-10003027","Technology","Accessories","Imation 8GB Mini TravelDrive USB 2.0 Flash Drive","90.57","3.0","0.0","11.7741"
"CA-2021-116736","2021-01-16","2021-01-20","Standard Class","CC-12430","Chuck Clark","Home Office","United States","Concord","New Hampshire","3301.0","East","TEC-AC-10002049","Technology","Accessories","Logitech G19 Programmable Gaming Keyboard","371.97","3.0","0.0","66.9546"
"CA-2021-116736","2021-01-16","2021-01-20","Standard Class","CC-12430","Chuck Clark","Home Office","United States","Concord","New Hampshire","3301.0","East","TEC-AC-10003628","Technology","Accessories","Logitech 910-002974 M325 Wireless Mouse for Web Scrolling","29.99","1.0","0.0","13.1956"
"CA-2021-116736","2021-01-16","2021-01-20","Standard Class","CC-12430","Chuck Clark","Home Office","United States","Concord","New Hampshire","3301.0","East","FUR-FU-10004017","Furniture","Furnishings","Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""","322.59","3.0","0.0","64.518"
"CA-2021-106558","2021-01-16","2021-01-20","Standard Class","DL-13495","Dionis Lloyd","Corporate","United States","Columbus","Georgia","31907.0","South","TEC-AC-10001142","Technology","Accessories","First Data FD10 PIN Pad","316.0","4.0","0.0","31.6"
"US-2021-167339","2021-01-20","2021-01-22","Second Class","TD-20995","Tamara Dahlen","Consumer","United States","San Diego","California","92037.0","West","FUR-CH-10004289","Furniture","Chairs","Global Super Steno Chair","153.568","2.0","0.2","-5.7588"
"US-2021-167339","2021-01-20","2021-01-22","Second Class","TD-20995","Tamara Dahlen","Consumer","United States","San Diego","California","92037.0","West","FUR-CH-10000785","Furniture","Chairs","Global Ergonomic Managers Chair","1013.488","7.0","0.2","76.0116"
"US-2021-135923","2021-01-21","2021-01-27","Standard Class","CM-11935","Carlos Meador","Consumer","United States","Fayetteville","North Carolina","28314.0","South","FUR-BO-10002213","Furniture","Bookcases","Sauder Forest Hills Library, Woodland Oak Finish","451.136","4.0","0.2","-67.6704"
"CA-2021-148208","2021-01-21","2021-01-26","Standard Class","BT-11530","Bradley Talbott","Home Office","United States","Cleveland","Ohio","44105.0","East","TEC-AC-10000171","Technology","Accessories","Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack","55.176","3.0","0.2","15.8631"
"US-2021-155180","2021-01-21","2021-01-28","Standard Class","TB-21280","Toby Braunhardt","Consumer","United States","New York City","New York","10009.0","East","OFF-BI-10004506","Office Supplies","Binders","Wilson Jones data.warehouse D-Ring Binders with DublLock","26.336","4.0","0.2","9.2176"
"CA-2021-125850","2021-01-21","2021-01-27","Standard Class","FP-14320","Frank Preis","Consumer","United States","San Diego","California","92037.0","West","OFF-LA-10003498","Office Supplies","Labels","Avery 475","44.4","3.0","0.0","22.2"
"CA-2021-111010","2021-01-21","2021-01-27","Standard Class","PG-18895","Paul Gonzalez","Consumer","United States","Morristown","New Jersey","7960.0","East","OFF-FA-10003472","Office Supplies","Fasteners","Bagged Rubber Bands","7.56","6.0","0.0","0.3024"
"US-2021-135923","2021-01-21","2021-01-27","Standard Class","CM-11935","Carlos Meador","Consumer","United States","Fayetteville","North Carolina","28314.0","South","OFF-AP-10000692","Office Supplies","Appliances","Fellowes Mighty 8 Compact Surge Protector","64.864","4.0","0.2","6.4864"
"CA-2021-146318","2021-01-21","2021-01-26","Standard Class","MC-17275","Marc Crier","Consumer","United States","Seattle","Washington","98105.0","West","OFF-PA-10003953","Office Supplies","Paper","Xerox 218","12.96","2.0","0.0","6.2208"
"US-2021-135923","2021-01-21","2021-01-27","Standard Class","CM-11935","Carlos Meador","Consumer","United States","Fayetteville","North Carolina","28314.0","South","FUR-FU-10002107","Furniture","Furnishings","Eldon Pizzaz Desk Accessories","14.272","8.0","0.2","4.2816"
"CA-2021-148208","2021-01-21","2021-01-26","Standard Class","BT-11530","Bradley Talbott","Home Office","United States","Cleveland","Ohio","44105.0","East","TEC-PH-10004093","Technology","Phones","Panasonic Kx-TS550","110.376","4.0","0.4","-20.2356"
"CA-2021-138079","2021-01-21","2021-01-27","Standard Class","AJ-10795","Anthony Johnson","Corporate","United States","Seattle","Washington","98115.0","West","FUR-FU-10001475","Furniture","Furnishings","Contract Clock, 14"", Brown","109.9","5.0","0.0","37.366"
"CA-2021-125850","2021-01-21","2021-01-27","Standard Class","FP-14320","Frank Preis","Consumer","United States","San Diego","California","92037.0","West","OFF-LA-10004484","Office Supplies","Labels","Avery 476","20.65","5.0","0.0","9.499"
"US-2021-165505","2021-01-22","2021-01-26","Standard Class","CB-12535","Claudia Bergmann","Corporate","United States","Burlington","Vermont","5408.0","East","OFF-AR-10003477","Office Supplies","Art","4009 Highlighters","8.04","6.0","0.0","2.7336"
"US-2021-165505","2021-01-22","2021-01-26","Standard Class","CB-12535","Claudia Bergmann","Corporate","United States","Burlington","Vermont","5408.0","East","TEC-AC-10002926","Technology","Accessories","Logitech Wireless Marathon Mouse M705","99.98","2.0","0.0","42.9914"
"US-2021-165505","2021-01-22","2021-01-26","Standard Class","CB-12535","Claudia Bergmann","Corporate","United States","Burlington","Vermont","5408.0","East","OFF-ST-10001526","Office Supplies","Storage","Iceberg Mobile Mega Data/Printer Cart ","1564.29","13.0","0.0","406.7154"
"CA-2021-113656","2021-01-22","2021-01-28","Standard Class","CB-12415","Christy Brittain","Consumer","United States","Los Angeles","California","90036.0","West","FUR-FU-10000719","Furniture","Furnishings","DAX Cubicle Frames, 8-1/2 x 11","59.99","7.0","0.0","21.5964"
"CA-2021-109407","2021-01-23","2021-01-25","Second Class","HG-14965","Henry Goldwyn","Corporate","United States","Gulfport","Mississippi","39503.0","South","OFF-BI-10000285","Office Supplies","Binders","XtraLife ClearVue Slant-D Ring Binders by Cardinal","31.36","4.0","0.0","15.68"
"CA-2021-153346","2021-01-24","2021-01-26","First Class","TB-21355","Todd Boyes","Corporate","United States","Plainfield","New Jersey","7060.0","East","OFF-PA-10000007","Office Supplies","Paper","Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""","18.0","5.0","0.0","8.28"
"CA-2021-153346","2021-01-24","2021-01-26","First Class","TB-21355","Todd Boyes","Corporate","United States","Plainfield","New Jersey","7060.0","East","OFF-AR-10000315","Office Supplies","Art","Dixon Ticonderoga Maple Cedar Pencil, #2","9.21","3.0","0.0","2.3025"
"CA-2021-168046","2021-01-24","2021-01-27","Second Class","JD-15895","Jonathan Doherty","Corporate","United States","New York City","New York","10024.0","East","OFF-BI-10003676","Office Supplies","Binders","GBC Standard Recycled Report Covers, Clear Plastic Sheets","43.12","5.0","0.2","15.092"
"CA-2021-168046","2021-01-24","2021-01-27","Second Class","JD-15895","Jonathan Doherty","Corporate","United States","New York City","New York","10024.0","East","FUR-TA-10001095","Furniture","Tables","Chromcraft Round Conference Tables","313.722","3.0","0.4","-99.3453"
"CA-2021-168046","2021-01-24","2021-01-27","Second Class","JD-15895","Jonathan Doherty","Corporate","United States","New York City","New York","10024.0","East","FUR-FU-10000747","Furniture","Furnishings","Tenex B1-RE Series Chair Mats for Low Pile Carpets","45.98","1.0","0.0","7.8166"
"CA-2021-168046","2021-01-24","2021-01-27","Second Class","JD-15895","Jonathan Doherty","Corporate","United States","New York City","New York","10024.0","East","OFF-ST-10004337","Office Supplies","Storage","SAFCO Commercial Wire Shelving, 72h","428.68","7.0","0.0","0.0"
"CA-2021-146437","2021-01-27","2021-01-31","Second Class","HG-14965","Henry Goldwyn","Corporate","United States","Los Angeles","California","90036.0","West","OFF-AR-10000588","Office Supplies","Art","Newell 345","39.68","2.0","0.0","10.3168"
"CA-2021-164483","2021-01-29","2021-02-02","Standard Class","JF-15490","Jeremy Farry","Consumer","United States","San Francisco","California","94122.0","West","OFF-BI-10000014","Office Supplies","Binders","Heavy-Duty E-Z-D Binders","17.456","2.0","0.2","5.8914"
"US-2021-166660","2021-01-29","2021-01-31","Second Class","TB-21250","Tim Brockman","Consumer","United States","Seattle","Washington","98103.0","West","FUR-CH-10001190","Furniture","Chairs","Global Deluxe High-Back Office Chair in Storm","435.168","4.0","0.2","-59.8356"
"CA-2021-168032","2021-01-29","2021-02-02","Standard Class","DF-13135","David Flashing","Consumer","United States","Rockford","Illinois","61107.0","Central","FUR-TA-10004256","Furniture","Tables","Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables","626.1","3.0","0.5","-538.446"
"US-2021-166660","2021-01-29","2021-01-31","Second Class","TB-21250","Tim Brockman","Consumer","United States","Seattle","Washington","98103.0","West","FUR-BO-10000468","Furniture","Bookcases","O'Sullivan 2-Shelf Heavy-Duty Bookcases","48.58","1.0","0.0","7.7728"
"CA-2021-168032","2021-01-29","2021-02-02","Standard Class","DF-13135","David Flashing","Consumer","United States","Rockford","Illinois","61107.0","Central","OFF-BI-10000546","Office Supplies","Binders","Avery Durable Binders","1.728","3.0","0.8","-2.6784"
"CA-2021-168032","2021-01-29","2021-02-02","Standard Class","DF-13135","David Flashing","Consumer","United States","Rockford","Illinois","61107.0","Central","TEC-PH-10004241","Technology","Phones","Nokia Lumia 1020","1439.968","4.0","0.2","143.9968"
"CA-2021-153661","2021-01-29","2021-01-30","First Class","SC-20725","Steven Cartwright","Consumer","United States","San Francisco","California","94122.0","West","OFF-ST-10000675","Office Supplies","Storage","File Shuttle II and Handi-File, Black","305.01","9.0","0.0","76.2525"
"CA-2021-153661","2021-01-29","2021-01-30","First Class","SC-20725","Steven Cartwright","Consumer","United States","San Francisco","California","94122.0","West","OFF-BI-10004781","Office Supplies","Binders","GBC Wire Binding Strips","50.784","2.0","0.2","17.7744"
"CA-2021-153661","2021-01-29","2021-01-30","First Class","SC-20725","Steven Cartwright","Consumer","United States","San Francisco","California","94122.0","West","OFF-LA-10004689","Office Supplies","Labels","Avery 512","26.01","9.0","0.0","12.2247"
"CA-2021-114944","2021-01-29","2021-02-03","Standard Class","HE-14800","Harold Engle","Corporate","United States","Chicago","Illinois","60623.0","Central","OFF-PA-10003892","Office Supplies","Paper","Xerox 1943","156.512","4.0","0.2","52.8228"
"CA-2021-158043","2021-01-30","2021-02-03","Second Class","JK-15325","Jason Klamczynski","Corporate","United States","Atlantic City","New Jersey","8401.0","East","OFF-EN-10003134","Office Supplies","Envelopes","Staple envelope","23.36","2.0","0.0","11.68"
"CA-2021-159891","2021-01-30","2021-02-05","Standard Class","BF-11170","Ben Ferrer","Home Office","United States","Atlanta","Georgia","30318.0","South","OFF-EN-10004483","Office Supplies","Envelopes","#10 White Business Envelopes,4 1/8 x 9 1/2","125.36","8.0","0.0","58.9192"
"CA-2021-159891","2021-01-30","2021-02-05","Standard Class","BF-11170","Ben Ferrer","Home Office","United States","Atlanta","Georgia","30318.0","South","OFF-BI-10003527","Office Supplies","Binders","Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind","1270.99","1.0","0.0","635.495"
"CA-2021-129238","2021-01-30","2021-02-03","Standard Class","SC-20050","Sample Company A","Home Office","United States","Los Angeles","California","90045.0","West","TEC-PH-10004120","Technology","Phones","AT&T 1080 Phone","109.592","1.0","0.2","8.2194"
"CA-2021-129238","2021-01-30","2021-02-03","Standard Class","SC-20050","Sample Company A","Home Office","United States","Los Angeles","California","90045.0","West","OFF-PA-10002764","Office Supplies","Paper","Easy-staple paper","56.7","5.0","0.0","27.783"
"CA-2021-147970","2021-01-30","2021-02-01","Second Class","AB-10150","Aimee Bixby","Consumer","United States","Dallas","Texas","75220.0","Central","OFF-PA-10003936","Office Supplies","Paper","Xerox 1994","15.552","3.0","0.2","5.4432"
"CA-2021-154067","2021-01-31","2021-02-06","Standard Class","SM-20950","Suzanne McNair","Corporate","United States","Los Angeles","California","90036.0","West","OFF-PA-10002254","Office Supplies","Paper","Xerox 1883","105.52","4.0","0.0","48.5392"
"US-2021-140809","2021-01-31","2021-02-02","First Class","CK-12760","Cyma Kinney","Corporate","United States","Arlington","Virginia","22204.0","South","OFF-ST-10002214","Office Supplies","Storage","X-Rack File for Hanging Folders","56.45","5.0","0.0","14.677"
"CA-2021-158841","2021-02-01","2021-02-03","Second Class","SE-20110","Sanjit Engle","Consumer","United States","Arlington","Virginia","22204.0","South","FUR-FU-10001731","Furniture","Furnishings","Acrylic Self-Standing Desk Frames","18.69","7.0","0.0","7.1022"
"CA-2021-147431","2021-02-01","2021-02-06","Standard Class","AB-10105","Adrian Barton","Consumer","United States","New York City","New York","10011.0","East","OFF-ST-10003994","Office Supplies","Storage","Belkin 19"" Center-Weighted Shelf, Gray","117.96","2.0","0.0","5.898"
"CA-2021-158841","2021-02-01","2021-02-03","Second Class","SE-20110","Sanjit Engle","Consumer","United States","Arlington","Virginia","22204.0","South","OFF-BI-10002557","Office Supplies","Binders","Presstex Flexible Ring Binders","36.4","8.0","0.0","18.2"
"CA-2021-158841","2021-02-01","2021-02-03","Second Class","SE-20110","Sanjit Engle","Consumer","United States","Arlington","Virginia","22204.0","South","TEC-MA-10001127","Technology","Machines","HP Designjet T520 Inkjet Large Format Printer - 24"" Color","8749.95","5.0","0.0","2799.984"
"CA-2021-144645","2021-02-01","2021-02-07","Standard Class","NS-18640","Noel Staavos","Corporate","United States","Houston","Texas","77041.0","Central","FUR-FU-10003601","Furniture","Furnishings","Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting","73.784","2.0","0.6","-77.4732"
"CA-2021-118514","2021-02-02","2021-02-09","Standard Class","LC-17050","Liz Carlisle","Consumer","United States","Richmond","Kentucky","40475.0","South","FUR-CH-10000015","Furniture","Chairs","Hon Multipurpose Stacking Arm Chairs","866.4","4.0","0.0","225.264"
"CA-2021-150077","2021-02-03","2021-02-09","Standard Class","MS-17365","Maribeth Schnelling","Consumer","United States","Rockville","Maryland","20852.0","East","TEC-PH-10002890","Technology","Phones","AT&T 17929 Lendline Telephone","90.48","2.0","0.0","23.5248"
"CA-2021-117912","2021-02-03","2021-02-07","Standard Class","TB-21520","Tracy Blumstein","Consumer","United States","Sierra Vista","Arizona","85635.0","West","FUR-FU-10002088","Furniture","Furnishings","Nu-Dell Float Frame 11 x 14 1/2","14.368","2.0","0.2","3.9512"
"CA-2021-101189","2021-02-03","2021-02-08","Standard Class","JB-15400","Jennifer Braxton","Corporate","United States","Los Angeles","California","90049.0","West","OFF-ST-10004180","Office Supplies","Storage","Safco Commercial Shelving","93.02","2.0","0.0","3.7208"
"CA-2021-100993","2021-02-04","2021-02-09","Standard Class","AZ-10750","Annie Zypern","Consumer","United States","San Diego","California","92037.0","West","FUR-TA-10001095","Furniture","Tables","Chromcraft Round Conference Tables","557.728","4.0","0.2","6.9716"
"CA-2021-100993","2021-02-04","2021-02-09","Standard Class","AZ-10750","Annie Zypern","Consumer","United States","San Diego","California","92037.0","West","OFF-ST-10004340","Office Supplies","Storage","Fellowes Mobile File Cart, Black","186.54","3.0","0.0","50.3658"
"US-2021-108504","2021-02-04","2021-02-04","Same Day","PP-18955","Paul Prost","Home Office","United States","Smyrna","Georgia","30080.0","South","OFF-PA-10003892","Office Supplies","Paper","Xerox 1943","342.37","7.0","0.0","160.9139"
"US-2021-108504","2021-02-04","2021-02-04","Same Day","PP-18955","Paul Prost","Home Office","United States","Smyrna","Georgia","30080.0","South","OFF-ST-10004804","Office Supplies","Storage","Belkin 19"" Vented Equipment Shelf, Black","154.44","3.0","0.0","1.5444"
"US-2021-108504","2021-02-04","2021-02-04","Same Day","PP-18955","Paul Prost","Home Office","United States","Smyrna","Georgia","30080.0","South","OFF-PA-10000357","Office Supplies","Paper","White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11","122.97","3.0","0.0","60.2553"
"US-2021-108504","2021-02-04","2021-02-04","Same Day","PP-18955","Paul Prost","Home Office","United States","Smyrna","Georgia","30080.0","South","TEC-PH-10003645","Technology","Phones","Aastra 57i VoIP phone","484.83","3.0","0.0","126.0558"
"US-2021-108504","2021-02-04","2021-02-04","Same Day","PP-18955","Paul Prost","Home Office","United States","Smyrna","Georgia","30080.0","South","TEC-PH-10000215","Technology","Phones","Plantronics Cordless Phone Headset with In-line Volume - M214C","104.85","3.0","0.0","28.3095"
"US-2021-108504","2021-02-04","2021-02-04","Same Day","PP-18955","Paul Prost","Home Office","United States","Smyrna","Georgia","30080.0","South","OFF-EN-10003001","Office Supplies","Envelopes","Ames Color-File Green Diamond Border X-ray Mailers","167.96","2.0","0.0","78.9412"
"US-2021-108504","2021-02-04","2021-02-04","Same Day","PP-18955","Paul Prost","Home Office","United States","Smyrna","Georgia","30080.0","South","FUR-BO-10004015","Furniture","Bookcases","Bush Andora Bookcase, Maple/Graphite Gray Finish","239.98","2.0","0.0","52.7956"
"CA-2021-100993","2021-02-04","2021-02-09","Standard Class","AZ-10750","Annie Zypern","Consumer","United States","San Diego","California","92037.0","West","TEC-PH-10001448","Technology","Phones","Anker Astro 15000mAh USB Portable Charger","159.968","4.0","0.2","-31.9936"
"US-2021-108504","2021-02-04","2021-02-04","Same Day","PP-18955","Paul Prost","Home Office","United States","Smyrna","Georgia","30080.0","South","OFF-FA-10000053","Office Supplies","Fasteners","Revere Boxed Rubber Bands by Revere","9.45","5.0","0.0","0.189"
"US-2021-108504","2021-02-04","2021-02-04","Same Day","PP-18955","Paul Prost","Home Office","United States","Smyrna","Georgia","30080.0","South","OFF-PA-10001289","Office Supplies","Paper","White Computer Printout Paper by Universal","348.84","9.0","0.0","170.9316"
"US-2021-108504","2021-02-04","2021-02-04","Same Day","PP-18955","Paul Prost","Home Office","United States","Smyrna","Georgia","30080.0","South","OFF-ST-10002344","Office Supplies","Storage","Carina 42""Hx23 3/4""W Media Storage Unit","80.98","1.0","0.0","1.6196"
"CA-2021-100993","2021-02-04","2021-02-09","Standard Class","AZ-10750","Annie Zypern","Consumer","United States","San Diego","California","92037.0","West","OFF-LA-10003223","Office Supplies","Labels","Avery 508","14.73","3.0","0.0","7.2177"
"US-2021-108504","2021-02-04","2021-02-04","Same Day","PP-18955","Paul Prost","Home Office","United States","Smyrna","Georgia","30080.0","South","FUR-FU-10004091","Furniture","Furnishings","Eldon 200 Class Desk Accessories, Black","18.84","3.0","0.0","7.1592"
"CA-2021-125017","2021-02-05","2021-02-10","Standard Class","KB-16240","Karen Bern","Corporate","United States","Chattanooga","Tennessee","37421.0","South","FUR-FU-10000723","Furniture","Furnishings","Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting","132.224","4.0","0.2","-18.1808"
"CA-2021-106894","2021-02-06","2021-02-06","Same Day","CA-12265","Christina Anderson","Consumer","United States","Springfield","Virginia","22153.0","South","TEC-AC-10003063","Technology","Accessories","Micro Innovations USB RF Wireless Keyboard with Mouse","100.0","4.0","0.0","21.0"
"CA-2021-106894","2021-02-06","2021-02-06","Same Day","CA-12265","Christina Anderson","Consumer","United States","Springfield","Virginia","22153.0","South","OFF-LA-10001045","Office Supplies","Labels","Permanent Self-Adhesive File Folder Labels for Typewriters by Universal","7.83","3.0","0.0","3.6018"
"CA-2021-135461","2021-02-06","2021-02-09","Second Class","EB-13975","Erica Bern","Corporate","United States","Los Angeles","California","90049.0","West","TEC-PH-10004094","Technology","Phones","Motorola L703CM","623.96","5.0","0.2","38.9975"
"CA-2021-161662","2021-02-06","2021-02-08","First Class","BE-11410","Bobby Elias","Consumer","United States","Lancaster","Ohio","43130.0","East","OFF-PA-10003465","Office Supplies","Paper","Xerox 1912","30.352","2.0","0.2","10.6232"
"CA-2021-163048","2021-02-07","2021-02-14","Standard Class","MH-17440","Mark Haberlin","Corporate","United States","Houston","Texas","77036.0","Central","FUR-CH-10001270","Furniture","Chairs","Harbour Creations Steel Folding Chair","241.5","4.0","0.3","0.0"
"CA-2021-109344","2021-02-07","2021-02-10","Second Class","CH-12070","Cathy Hwang","Home Office","United States","Raleigh","North Carolina","27604.0","South","TEC-PH-10002624","Technology","Phones","Samsung Galaxy S4 Mini","1127.976","3.0","0.2","126.8973"
"US-2021-112396","2021-02-08","2021-02-12","Standard Class","JR-16210","Justin Ritter","Corporate","United States","San Francisco","California","94110.0","West","TEC-AC-10003628","Technology","Accessories","Logitech 910-002974 M325 Wireless Mouse for Web Scrolling","89.97","3.0","0.0","39.5868"
"US-2021-112396","2021-02-08","2021-02-12","Standard Class","JR-16210","Justin Ritter","Corporate","United States","San Francisco","California","94110.0","West","TEC-AC-10004761","Technology","Accessories","Maxell 4.7GB DVD+RW 3/Pack","31.86","2.0","0.0","11.151"
"CA-2021-164938","2021-02-10","2021-02-12","First Class","PB-19210","Phillip Breyer","Corporate","United States","Tulsa","Oklahoma","74133.0","Central","TEC-PH-10004897","Technology","Phones","Mediabridge Sport Armband iPhone 5s","69.93","7.0","0.0","0.6993"
"CA-2021-110492","2021-02-11","2021-02-13","First Class","JS-15880","John Stevenson","Consumer","United States","Atlanta","Georgia","30318.0","South","OFF-BI-10003274","Office Supplies","Binders","Avery Durable Slant Ring Binders, No Labels","15.92","4.0","0.0","7.4824"
"CA-2021-110492","2021-02-11","2021-02-13","First Class","JS-15880","John Stevenson","Consumer","United States","Atlanta","Georgia","30318.0","South","OFF-ST-10003716","Office Supplies","Storage","Tennsco Double-Tier Lockers","1350.12","6.0","0.0","175.5156"
"CA-2021-112942","2021-02-12","2021-02-17","Standard Class","RD-19810","Ross DeVincentis","Home Office","United States","Los Angeles","California","90045.0","West","OFF-PA-10004092","Office Supplies","Paper","Tops Green Bar Computer Printout Paper","146.82","3.0","0.0","73.41"
"CA-2021-134334","2021-02-13","2021-02-14","First Class","DK-13090","Dave Kipp","Consumer","United States","Clinton","Maryland","20735.0","East","OFF-PA-10000791","Office Supplies","Paper","Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book","4.77","1.0","0.0","2.1465"
"CA-2021-146150","2021-02-13","2021-02-18","Standard Class","FM-14380","Fred McMath","Consumer","United States","Jackson","Mississippi","39212.0","South","OFF-AR-10002240","Office Supplies","Art","Panasonic KP-150 Electric Pencil Sharpener","264.18","7.0","0.0","68.6868"
"CA-2021-134334","2021-02-13","2021-02-14","First Class","DK-13090","Dave Kipp","Consumer","United States","Clinton","Maryland","20735.0","East","FUR-TA-10002356","Furniture","Tables","Bevis Boat-Shaped Conference Table","550.431","3.0","0.3","-47.1798"
"CA-2021-134334","2021-02-13","2021-02-14","First Class","DK-13090","Dave Kipp","Consumer","United States","Clinton","Maryland","20735.0","East","FUR-FU-10003274","Furniture","Furnishings","Regeneration Desk Collection","10.56","6.0","0.0","4.6464"
"CA-2021-134334","2021-02-13","2021-02-14","First Class","DK-13090","Dave Kipp","Consumer","United States","Clinton","Maryland","20735.0","East","OFF-AR-10001770","Office Supplies","Art","Economy #2 Pencils","7.98","3.0","0.0","2.0748"
"US-2021-162859","2021-02-14","2021-02-21","Standard Class","PG-18820","Patrick Gardner","Consumer","United States","New York City","New York","10009.0","East","OFF-BI-10004519","Office Supplies","Binders","GBC DocuBind P100 Manual Binding Machine","398.352","3.0","0.2","124.485"
"US-2021-162859","2021-02-14","2021-02-21","Standard Class","PG-18820","Patrick Gardner","Consumer","United States","New York City","New York","10009.0","East","OFF-FA-10000304","Office Supplies","Fasteners","Advantus Push Pins","8.72","4.0","0.0","3.5752"
"CA-2021-105781","2021-02-15","2021-02-19","Standard Class","JF-15565","Jill Fjeld","Consumer","United States","New York City","New York","10024.0","East","FUR-CH-10001802","Furniture","Chairs","Hon Every-Day Chair Series Swivel Task Chairs","326.646","3.0","0.1","39.9234"
"CA-2021-168956","2021-02-15","2021-02-19","Standard Class","EA-14035","Erin Ashbrook","Corporate","United States","Chicago","Illinois","60623.0","Central","OFF-AP-10004233","Office Supplies","Appliances","Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room","92.064","6.0","0.8","-225.5568"
"CA-2021-105781","2021-02-15","2021-02-19","Standard Class","JF-15565","Jill Fjeld","Consumer","United States","New York City","New York","10024.0","East","TEC-AC-10003628","Technology","Accessories","Logitech 910-002974 M325 Wireless Mouse for Web Scrolling","89.97","3.0","0.0","39.5868"
"CA-2021-168956","2021-02-15","2021-02-19","Standard Class","EA-14035","Erin Ashbrook","Corporate","United States","Chicago","Illinois","60623.0","Central","FUR-CH-10004754","Furniture","Chairs","Global Stack Chair with Arms, Black","62.958","3.0","0.3","-2.6982"
"CA-2021-108105","2021-02-15","2021-02-22","Standard Class","GW-14605","Giulietta Weimer","Consumer","United States","Henderson","Kentucky","42420.0","South","OFF-BI-10002412","Office Supplies","Binders","Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders","5.8","1.0","0.0","2.61"
"CA-2021-168956","2021-02-15","2021-02-19","Standard Class","EA-14035","Erin Ashbrook","Corporate","United States","Chicago","Illinois","60623.0","Central","OFF-PA-10000809","Office Supplies","Paper","Xerox 206","5.184","1.0","0.2","1.8144"
"CA-2021-168956","2021-02-15","2021-02-19","Standard Class","EA-14035","Erin Ashbrook","Corporate","United States","Chicago","Illinois","60623.0","Central","OFF-FA-10000304","Office Supplies","Fasteners","Advantus Push Pins","6.976","4.0","0.2","1.8312"
"CA-2021-134138","2021-02-15","2021-02-19","Standard Class","JD-15790","John Dryer","Consumer","United States","Belleville","New Jersey","7109.0","East","FUR-CH-10001545","Furniture","Chairs","Hon Comfortask Task/Swivel Chairs","227.96","2.0","0.0","36.4736"
"CA-2021-108105","2021-02-15","2021-02-22","Standard Class","GW-14605","Giulietta Weimer","Consumer","United States","Henderson","Kentucky","42420.0","South","FUR-FU-10003773","Furniture","Furnishings","Eldon Cleatmat Plus Chair Mats for High Pile Carpets","318.08","4.0","0.0","34.9888"
"CA-2021-106460","2021-02-18","2021-02-21","Second Class","GT-14710","Greg Tran","Consumer","United States","San Francisco","California","94109.0","West","OFF-PA-10001736","Office Supplies","Paper","Xerox 1880","70.88","2.0","0.0","33.3136"
"CA-2021-101630","2021-02-18","2021-02-22","Second Class","CK-12760","Cyma Kinney","Corporate","United States","Long Beach","New York","11561.0","East","OFF-SU-10001664","Office Supplies","Supplies","Acme Office Executive Series Stainless Steel Trimmers","25.71","3.0","0.0","6.6846"
"CA-2021-101630","2021-02-18","2021-02-22","Second Class","CK-12760","Cyma Kinney","Corporate","United States","Long Beach","New York","11561.0","East","OFF-LA-10004425","Office Supplies","Labels","Staple-on labels","8.67","3.0","0.0","4.0749"
"CA-2021-123274","2021-02-18","2021-02-23","Standard Class","GT-14710","Greg Tran","Consumer","United States","New York City","New York","10035.0","East","FUR-FU-10004090","Furniture","Furnishings","Executive Impressions 14"" Contract Wall Clock","44.46","2.0","0.0","14.6718"
"CA-2021-123274","2021-02-18","2021-02-23","Standard Class","GT-14710","Greg Tran","Consumer","United States","New York City","New York","10035.0","East","OFF-ST-10000736","Office Supplies","Storage","Carina Double Wide Media Storage Towers in Natural & Black","242.94","3.0","0.0","9.7176"
